Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0157            1        -301.4509      -401.2144
T_0157            2        -134.4033      -214.2442
T_0157            3        -210.1265      -281.8904
T_0157            4        -517.2843      -378.4177
T_0157            5         164.7317        77.5157
T_0157            6        -722.3010      -457.8541
T_0157            7        -191.7294       -62.8634
T_0157            8        -218.9117      -316.2169
T_0157            9         -71.0159        24.9306
T_0157           10         -69.8652       -12.4797
T_0157           11         -28.3460       -33.4397
T_0157           12         346.3791       639.6872
T_0157           13         -60.1620       -31.8301
T_0157           14        -148.3399       -41.1795
T_0157           15          24.0796        38.0088
T_0157           16         -81.5930       -56.7297
T_0157           17         -17.9591       -30.6995
T_0157           18         -36.1418       -26.5940
T_0157           19          59.8510       -13.0755
T_0157           20          65.2144        15.0343
T_0157           21        -145.7618       -38.8707
T_0157           22         210.0608       107.2545
T_0157           23         -55.3502       -44.0398
T_0157           24        -170.2057      -125.2148
T_0157           25          24.1273         0.3974
T_0157           26          79.6138       -38.4267
T_0157           27         -23.3689        66.0341
T_0157           28          14.0839       -24.7331
T_0157           29        -161.8509      -121.2286
T_0157           30         -96.4379       -28.5891
T_0157           31        -153.8428       -41.9206
T_0157           32        -212.8404      -113.3524
T_0157           33          86.2871        34.7939
T_0157           34        -248.2100      -248.7165
T_0157           35         -99.5883       -74.2755
T_0157           36          49.6716        53.5588
T_0157           37         126.9082        49.3871
T_0157           38         -38.0626        -9.1604
T_0157           39         -72.2052        29.0250
T_0157           40         -56.4253      -117.9653
T_0157           41        -164.7191      -227.3909
T_0157           42        -640.6911      -342.6122
T_0157           43         -14.2730       293.1274
T_0157           44        -676.0905      -959.3753
T_0157           45         141.4965        62.3758
T_0157           46          -9.0158       -16.3583
T_0157           47          57.2375        51.2353
T_0157           48        -178.7021       232.1687
T_0157           49        -316.0385      -514.6518
T_0157           50        -335.1344      -195.5808
T_0157           51        -157.9508      -146.0071
T_0157           52        -269.7677      -267.6875
T_0157           53        -302.6740      -266.6469
T_0157           54        -348.7181       -74.0758
T_0157           55        -174.3982       -42.6438
T_0157           56        -187.1945      -161.2696
T_0157           57        -169.4658       -43.9474
T_0157           58         -54.1333      -126.6855
T_0157           59        -289.4183      -145.9874
T_0157           60          41.9326       -82.1504
T_0157           61         553.8714       666.9616
T_0157           62         -64.8745      -115.2568
T_0157           63        -378.9263      -174.7075
T_0157           64        -173.3280      -107.4879
T_0157           65        -123.7164       -23.9789
T_0157           66         132.6381        22.6107
T_0157           67         -50.0755        38.3013
T_0157           68          76.8308        95.0920
T_0157           69          -3.4716       -78.0779
T_0157           70         244.6483       227.4900
T_0157           71        1599.0925      2290.7058
T_0157           72       -1077.8441     -1781.4915
T_0157           73         243.6843       145.7326
T_0157           74          22.5874       -89.4236
T_0157           75        1381.6985      1687.4185
T_0157           76         280.5237       379.4344
T_0157           77         132.8836       102.4182
T_0157           78        -203.0047      -539.8986
T_0157           79          31.1004       -20.1748
T_0157           80        1416.3364      2277.9860
