Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0148            1         273.2916       464.4455
T_0148            2        -243.2382        84.6590
T_0148            3        -373.9272        11.9965
T_0148            4        -736.9523      -343.2497
T_0148            5         283.1332       287.1097
T_0148            6        -406.7039      -223.7009
T_0148            7        -144.9612         1.3628
T_0148            8         195.2307       336.3328
T_0148            9        -189.1077        16.9940
T_0148           10         236.5915       114.5048
T_0148           11          17.7906       139.6348
T_0148           12         493.9244       425.9106
T_0148           13          27.9379        38.5021
T_0148           14        -283.2758      -210.7698
T_0148           15         381.7411      1064.1840
T_0148           16        -185.5593       -81.8499
T_0148           17          10.7180      -123.5147
T_0148           18        -241.5628      -147.6656
T_0148           19         644.6949       271.1978
T_0148           20         496.5725       315.5460
T_0148           21         238.0178       139.6468
T_0148           22        -134.9629        83.7891
T_0148           23        -176.7435       114.9198
T_0148           24        -177.2569      -228.2096
T_0148           25        -237.1305      -193.8464
T_0148           26         461.1976       549.8251
T_0148           27         -72.6092      -141.9775
T_0148           28          39.9414       386.9104
T_0148           29         568.9559       280.9873
T_0148           30         702.7849       283.7382
T_0148           31         -50.6842       -73.2513
T_0148           32         261.3599      -120.0077
T_0148           33        -125.7824       573.9825
T_0148           34       -2302.8302     -1933.2008
T_0148           35        -881.3231      -302.8904
T_0148           36         447.9459       390.5493
T_0148           37        -115.8931        59.9999
T_0148           38       -1468.8184      -802.4494
T_0148           39        -103.4899       482.4569
T_0148           40         279.2996       -81.9716
T_0148           41         315.6432        15.6506
T_0148           42         184.1439       165.0276
T_0148           43         -40.9353       289.3378
T_0148           44        -249.7834      -452.9358
T_0148           45          17.7780        14.0697
T_0148           46         384.7836        33.5649
T_0148           47        -153.7218       137.9397
T_0148           48         152.8105        46.3812
T_0148           49          -7.3424       -16.1772
T_0148           50        -170.2333       -44.8145
T_0148           51         -83.1341        94.9096
T_0148           52        -104.6853        51.2561
T_0148           53         -54.4968        38.7417
T_0148           54          49.1755        95.0227
T_0148           55          28.8540        -9.8006
T_0148           56         -37.3552       -10.5122
T_0148           57        -764.3721      -468.7635
T_0148           58         124.0077       310.3696
T_0148           59         429.9077       419.5996
T_0148           60         297.9172       -61.4914
T_0148           61         -68.1096        41.2224
T_0148           62         195.1523       242.7536
T_0148           63         212.3903       143.1410
T_0148           64         158.6920       -20.0463
T_0148           65         -59.8806         5.9343
T_0148           66        -496.0067       348.1570
T_0148           67        -325.5199         0.0668
T_0148           68         280.2670       127.7895
T_0148           69        -115.6529         2.2670
T_0148           70        -142.7690        94.7397
T_0148           71          28.1762       277.7951
T_0148           72        -545.2436      -294.9948
T_0148           73        -157.0687       -32.5192
T_0148           74       -1549.4709      -711.7074
T_0148           75        1196.8723       903.6353
T_0148           76         145.5049        88.8101
T_0148           77        -118.2031       -48.2639
T_0148           78          78.4910       224.2738
T_0148           79          87.9773        11.0081
T_0148           80          62.1150       195.0202
