Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0055            1          88.4835      1228.0044
T_0055            2         614.3420       379.1923
T_0055            3        -100.0385       928.7176
T_0055            4        -112.8603       962.7550
T_0055            5          27.8214       323.0189
T_0055            6        -448.0402      -818.3986
T_0055            7          29.6359      -214.5818
T_0055            8        -899.4865      -735.0301
T_0055            9         488.2422       528.9810
T_0055           10        -740.4432     -1481.7771
T_0055           11        1725.1541      4053.0578
T_0055           12         487.1184      1574.0383
T_0055           13         213.4506       285.5926
T_0055           14          78.2508       126.9714
T_0055           15         699.9242      2289.6224
T_0055           16        -150.2659        42.6106
T_0055           17        -248.3681      1248.4798
T_0055           18          68.7371      -293.6711
T_0055           19         -41.5117       470.6110
T_0055           20        1286.9621      2610.2117
T_0055           21         407.5667       703.1373
T_0055           22         999.3404      1104.5623
T_0055           23         284.3863       757.6031
T_0055           24         113.3282      -103.5790
T_0055           25        -371.1073      -554.2380
T_0055           26        -423.7545       279.9496
T_0055           27         -25.4242       232.4901
T_0055           28          58.9200      -260.0078
T_0055           29         182.4617      1190.2027
T_0055           30         303.8933       149.1061
T_0055           31         457.8692      1820.8956
T_0055           32        -198.9204      -543.3180
T_0055           33        -709.7001       -69.7901
T_0055           34         462.0060      1044.9097
T_0055           35        -344.8405      -437.4154
T_0055           36        -249.2086       450.9071
T_0055           37        -153.5757       307.5438
T_0055           38         773.6942        -3.5883
T_0055           39        -126.8797       700.1356
T_0055           40         214.9207       407.0669
T_0055           41         323.0959        42.4640
T_0055           42        -174.6888       199.0888
T_0055           43         666.6453      1490.8508
T_0055           44        -559.1010        -1.3477
T_0055           45        -304.0983         4.6579
T_0055           46         287.3225      1088.7034
T_0055           47         872.2773      2233.3405
T_0055           48         361.9825      1136.5114
T_0055           49        -167.7455      1665.0329
T_0055           50         -30.1699     -1118.2242
T_0055           51        -141.8137     -1041.0795
T_0055           52        -159.9129       954.6732
T_0055           53         387.9610       859.7605
T_0055           54          52.5687        65.3757
T_0055           55        -284.4635      -653.8826
T_0055           56         665.8011      -184.9714
T_0055           57        -221.8933       -48.3672
T_0055           58        -563.9637      -470.8966
T_0055           59         371.1902       376.9313
T_0055           60        -714.1321     -1069.7368
T_0055           61        2874.6060      4473.7891
T_0055           62         374.6421       441.8910
T_0055           63        -265.8976      -761.3627
T_0055           64       -1891.1232     -2383.5045
T_0055           65         310.9726       565.5797
T_0055           66        -736.8716      -524.0661
T_0055           67         -58.5709      1349.0255
T_0055           68         126.6219      1097.0305
T_0055           69         453.8842       467.6193
T_0055           70        1671.7823      1818.7224
T_0055           71        1777.4450      1353.6750
T_0055           72        -975.0692      -210.3163
T_0055           73         994.7113      2691.5967
T_0055           74         501.5381      -257.1231
T_0055           75        -507.1069      2330.5794
T_0055           76        -556.1197     -2003.9462
T_0055           77         449.4108       771.1095
T_0055           78         -61.4469      -890.4023
T_0055           79         439.1280       227.2986
T_0055           80         397.8044       873.5099
