Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0122            1        -839.1460     -1095.0436
T_0122            2        -386.2223       -82.6091
T_0122            3        1143.5674      3341.8372
T_0122            4        -337.3248      -491.1698
T_0122            5           9.2028        77.0107
T_0122            6        -472.2390      -160.7637
T_0122            7        -234.0241       -87.5007
T_0122            8         -68.6558       147.5763
T_0122            9        1503.7825      2863.0968
T_0122           10        -140.7556      -166.0035
T_0122           11         463.5786      1245.5046
T_0122           12        1403.6531      3287.2850
T_0122           13           8.4516       -34.6396
T_0122           14        -432.5829      -249.9323
T_0122           15         674.2764      1668.9968
T_0122           16       -2693.9908     -2186.7754
T_0122           17        -358.5928        44.4109
T_0122           18         -58.5240       -80.6209
T_0122           19        -300.5730       -82.2138
T_0122           20         -11.5018        76.0134
T_0122           21          11.9235       272.1292
T_0122           22        2051.9778      4634.2646
T_0122           23           7.9119       -16.8327
T_0122           24        -239.0855      -133.5718
T_0122           25          12.8649      -118.1754
T_0122           26         247.3137       387.5557
T_0122           27          36.7452       137.0317
T_0122           28          45.7204       -97.0710
T_0122           29         -84.2803       -76.0207
T_0122           30        -123.7011        45.4195
T_0122           31        -191.6581      -261.2222
T_0122           32          74.3650        24.5187
T_0122           33        -114.1092       252.9963
T_0122           34        -335.4804      -273.6760
T_0122           35        -321.3440      -467.6215
T_0122           36          25.7579        98.0137
T_0122           37         593.0188      1163.7773
T_0122           38          61.0019       429.3507
T_0122           39        1918.3349      4275.3348
T_0122           40          55.7408       -18.2233
T_0122           41           9.0001        23.4180
T_0122           42         239.6398       206.6492
T_0122           43        1464.3787      3136.1251
T_0122           44        -217.9526      -108.4980
T_0122           45        1551.7611      2559.3801
T_0122           46        -136.8424      -166.2006
T_0122           47          89.5384       231.4230
T_0122           48         698.0673       711.1144
T_0122           49         -19.2708       -62.1683
T_0122           50           7.7359      -133.1074
T_0122           51         209.8071       528.8088
T_0122           52        4320.6655      6467.4907
T_0122           53       -1705.4052      -338.4424
T_0122           54         225.5793       172.0639
T_0122           55        -724.3107      -553.9674
T_0122           56        -684.4095       -95.3784
T_0122           57          10.2487       -37.2176
T_0122           58         402.3142       196.0840
T_0122           59        -168.9675       -34.7149
T_0122           60        -189.1020       -53.5557
T_0122           61        2835.7696      4619.3336
T_0122           62        -118.1233       -22.9634
T_0122           63        -269.5056      -134.5108
T_0122           64         156.0235       270.9086
T_0122           65        -370.7416      -501.0672
T_0122           66        2734.9295      3171.1927
T_0122           67         297.4292      -341.0789
T_0122           68         226.2750       360.3147
T_0122           69          26.2474       -58.0237
T_0122           70         -21.4771       305.8931
T_0122           71        3453.7637      7455.6275
T_0122           72       -2028.1964     -1728.9663
T_0122           73        6788.9427     11865.0490
T_0122           74       -3228.6909     -4184.7395
T_0122           75         150.6717       -17.0333
T_0122           76         594.6263      1141.9127
T_0122           77        -554.8344      -483.0917
T_0122           78        -163.5670      -147.5869
T_0122           79         235.5339       121.1499
T_0122           80        1919.8012      2623.8943
