Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0017            1         382.0708       525.6528
T_0017            2         759.8740       560.0575
T_0017            3         198.6610       519.0457
T_0017            4         663.9930       156.9546
T_0017            5        1031.2418       480.9698
T_0017            6        -770.8712        63.8878
T_0017            7         278.8569       471.3716
T_0017            8         655.7548       517.4847
T_0017            9         418.6278       232.9114
T_0017           10         -23.5629       136.2684
T_0017           11         174.1464       275.6723
T_0017           12         616.5325        -1.8937
T_0017           13        -334.7398        -6.3028
T_0017           14        -460.5007       -41.2470
T_0017           15         255.8824       114.1333
T_0017           16        -662.6163        51.3236
T_0017           17          31.0524       175.0060
T_0017           18         -66.5636      -180.0062
T_0017           19        2192.2022       824.4941
T_0017           20         275.5150       219.9444
T_0017           21         596.2886       190.0103
T_0017           22        1165.3223      1015.7821
T_0017           23        1044.6389       726.5996
T_0017           24        -126.9819      -119.6078
T_0017           25         246.6274       205.4386
T_0017           26        -442.5500       -54.8849
T_0017           27         123.1467       112.3342
T_0017           28         439.8758       287.8247
T_0017           29         640.5217       991.1914
T_0017           30        -971.5082      -437.9594
T_0017           31          34.1134        91.9024
T_0017           32        -717.6423      -333.1893
T_0017           33        1884.3458       815.8399
T_0017           34        -283.0376      -141.0447
T_0017           35       -1599.5011       501.0264
T_0017           36         423.6177       493.8820
T_0017           37         457.3170       597.2931
T_0017           38        -192.0271        91.4201
T_0017           39         499.0320       185.1877
T_0017           40        -168.7600       -99.5637
T_0017           41        -192.9541       159.2148
T_0017           42         487.0903       424.8176
T_0017           43         -20.5416       602.7570
T_0017           44         455.3819       364.0202
T_0017           45         254.2347       241.3816
T_0017           46        -240.5970       -92.1392
T_0017           47        1850.4587      1123.1824
T_0017           48        -316.3329        94.8670
T_0017           49         807.8850       541.7537
T_0017           50        1341.2145       665.0230
T_0017           51         -46.4504       362.5452
T_0017           52         983.9500        44.7286
T_0017           53        1020.5091       181.4759
T_0017           54         852.4232       163.7524
T_0017           55        -305.5000      -104.3384
T_0017           56         253.6085       338.3599
T_0017           57         115.5995        83.0553
T_0017           58        -510.0488      -146.3417
T_0017           59          69.6333        97.4596
T_0017           60         155.8478       375.8255
T_0017           61        -628.5914      -234.6667
T_0017           62         771.1884       382.1492
T_0017           63        -761.0248      -329.7830
T_0017           64         245.6343       409.2349
T_0017           65         305.9241       114.7242
T_0017           66        -185.5330       218.7608
T_0017           67         222.1291       215.7605
T_0017           68         237.6084       534.1693
T_0017           69        -314.4917      -279.7245
T_0017           70         448.7862       584.6921
T_0017           71        -315.9806      -290.8289
T_0017           72       -1130.1350      -374.9398
T_0017           73        -221.7956       -40.5458
T_0017           74         -76.6502       130.4554
T_0017           75        1238.1291       698.2699
T_0017           76        -214.8169       -27.1159
T_0017           77        -185.2686       402.2203
T_0017           78        -155.9215      -118.1602
T_0017           79         689.6484       663.2344
T_0017           80        -151.8971       371.4588
