Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0183            1         -37.3005      -231.1417
T_0183            2         194.0939       -13.5946
T_0183            3       -2482.7352     -3971.4006
T_0183            4        -663.7226     -2189.5115
T_0183            5        -293.9187     -1353.4375
T_0183            6       -3596.8858     -5522.6345
T_0183            7        -607.2125     -1169.9790
T_0183            8         170.7912      -489.0121
T_0183            9        -797.7479     -2836.5930
T_0183           10        -496.9736     -1743.7439
T_0183           11        2980.9268      2851.8451
T_0183           12         428.9568     -1357.4904
T_0183           13        -371.6520     -2045.4735
T_0183           14       -2863.1909     -5204.9879
T_0183           15         930.7569      -955.7423
T_0183           16       -3705.2338     -2685.2380
T_0183           17        -763.1607      -679.9784
T_0183           18         -67.6154       374.7222
T_0183           19       -2914.0587     -3805.3788
T_0183           20        -231.3769     -2051.7134
T_0183           21       -1331.1194     -2056.6110
T_0183           22        7889.3999     14395.9914
T_0183           23         826.5089       143.2309
T_0183           24       -3803.6404     -5926.5961
T_0183           25       -1272.0434     -5463.4939
T_0183           26       -1031.2693     -3528.9352
T_0183           27       -2465.5707     -3621.9927
T_0183           28       -1209.1664     -2918.7967
T_0183           29         283.3567        52.3555
T_0183           30       -1533.6001     -1291.5710
T_0183           31       -3419.5367     -5625.9750
T_0183           32       -1857.6516     -2486.0943
T_0183           33        -365.3035      -851.0725
T_0183           34       -4953.8290     -5145.2596
T_0183           35       -1576.3609     -1826.5903
T_0183           36         685.8641     -1048.6724
T_0183           37        2486.3123      2926.4679
T_0183           38        -725.5414      -673.8253
T_0183           39        1655.2970       682.6358
T_0183           40         400.8714     -1102.3520
T_0183           41        -334.5856     -1269.9056
T_0183           42       -2018.8874     -3513.4837
T_0183           43        1672.3303      1019.1384
T_0183           44       -2126.3435     -4920.9590
T_0183           45        -891.0715     -2622.0701
T_0183           46         259.3956      -490.9822
T_0183           47         -90.1185      -284.6736
T_0183           48         123.7653     -2490.9389
T_0183           49        -677.9019      -381.1426
T_0183           50       -1405.2834     -1970.1674
T_0183           51          12.6865     -1178.7353
T_0183           52        2794.4366      7596.2567
T_0183           53       -6101.2467     -6347.4331
T_0183           54         714.6237     -1042.2693
T_0183           55       -1545.3506     -1629.5612
T_0183           56        -394.8839     -1069.7665
T_0183           57       -2000.8594     -2772.3611
T_0183           58         -11.7257      -164.8103
T_0183           59       -2760.0327     -3553.5439
T_0183           60       -2492.7490     -2728.1004
T_0183           61       -2295.0287     -3057.6719
T_0183           62        1569.1925       233.0255
T_0183           63        -881.2633     -1597.4497
T_0183           64        -240.9770      -514.8684
T_0183           65        -716.2251      -559.3731
T_0183           66       -5092.1805     -2870.1114
T_0183           67       -2179.9432     -1760.1973
T_0183           68        1884.8652      3436.3101
T_0183           69       -4407.6115     -5759.1632
T_0183           70        -597.8962     -1468.0340
T_0183           71       -1286.4207     -2158.2334
T_0183           72       -4743.5200     -5284.9224
T_0183           73        1815.3587       516.2302
T_0183           74       -1358.6860     -1866.2154
T_0183           75           7.3012     -1794.4670
T_0183           76         202.8746     -1811.8411
T_0183           77       -3457.9230     -3575.6497
T_0183           78         -97.0543     -1783.0846
T_0183           79       -1552.7194     -2140.2988
T_0183           80        2690.9280      1515.5979
