Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0143            1         -50.5981      -201.6002
T_0143            2         108.2016       598.4783
T_0143            3         377.3204       254.8139
T_0143            4         -27.6527       343.1936
T_0143            5         252.0042        29.2272
T_0143            6        -870.5132      -591.5767
T_0143            7          -4.3574       490.9665
T_0143            8         499.3600       109.9193
T_0143            9        -110.4693      -167.5450
T_0143           10        -145.7114       140.4833
T_0143           11         132.1300       242.0265
T_0143           12          34.8007       -58.8723
T_0143           13         -57.5380      -254.5092
T_0143           14        -946.1628       -48.0446
T_0143           15         260.8176        94.1538
T_0143           16         391.1463       381.0570
T_0143           17        -466.0828      -164.7568
T_0143           18        -500.1838      -225.4877
T_0143           19        -747.4419      -932.5836
T_0143           20          -7.4293       462.5158
T_0143           21        -418.3936       -80.7254
T_0143           22         268.6161       488.9918
T_0143           23        1213.0314       772.8930
T_0143           24         291.9674      -344.6764
T_0143           25         -66.5584      -584.9102
T_0143           26         141.4044         5.5140
T_0143           27        -804.8687      -213.0322
T_0143           28          33.6764        14.2837
T_0143           29         462.4574       321.1807
T_0143           30         111.3789       137.9511
T_0143           31        -132.3318       -41.0491
T_0143           32         -98.0972        92.0993
T_0143           33         -53.3357       255.5994
T_0143           34       -1277.0490      -840.0327
T_0143           35         313.5940      -155.8366
T_0143           36         115.6453       321.3500
T_0143           37         507.0901       587.9726
T_0143           38         -28.3416      -105.8468
T_0143           39         248.3405       264.0339
T_0143           40         309.1908       228.4401
T_0143           41         174.9890      -300.2842
T_0143           42         146.2132       -52.2625
T_0143           43         434.9244      -297.1045
T_0143           44         -34.7157      -216.6652
T_0143           45          90.6916      -240.1071
T_0143           46         607.2927       669.3286
T_0143           47        -202.4713      -523.5378
T_0143           48          95.9979       318.6928
T_0143           49         145.6464         2.0896
T_0143           50        -243.0507         0.9461
T_0143           51          -7.2764      -502.5702
T_0143           52        -179.7890       106.5280
T_0143           53        -364.9593     -1810.9692
T_0143           54         586.9822      -875.2819
T_0143           55        -456.8313       206.5450
T_0143           56         -49.7560      -303.3623
T_0143           57          48.9706       174.1267
T_0143           58         -42.2393      -461.1990
T_0143           59         382.5769      -627.8501
T_0143           60         -56.8234      -641.2690
T_0143           61        -173.8660       146.2021
T_0143           62         135.5334      -597.6846
T_0143           63          60.1428      -265.0507
T_0143           64          79.7813       381.8374
T_0143           65          60.3354      -468.7448
T_0143           66         194.5594      -319.1437
T_0143           67         -54.3960      -604.0997
T_0143           68         404.3581     -1669.1163
T_0143           69         -28.9920       159.6993
T_0143           70          40.8693      -157.7490
T_0143           71         192.2611        -1.6900
T_0143           72        -114.5407      -669.0288
T_0143           73         177.1642      -487.4466
T_0143           74        -429.2777      -416.3362
T_0143           75        -454.5357     -1022.3633
T_0143           76         396.1548      -556.2653
T_0143           77        -188.5346      -142.5805
T_0143           78         609.8070       109.8882
T_0143           79          -6.2119      -848.2520
T_0143           80          73.8496      -543.9921
