Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0166            1         198.8639        97.5335
T_0166            2         390.2207       366.5404
T_0166            3         -61.5007        10.9574
T_0166            4        -902.9139      -309.5436
T_0166            5         233.2930       119.9881
T_0166            6        -341.1575      -136.1768
T_0166            7         -87.0293      -190.9944
T_0166            8         -30.5805       -55.1680
T_0166            9        -327.1070      -297.2307
T_0166           10        -128.3997       -48.7619
T_0166           11        -209.0074      -127.9882
T_0166           12         -38.6617       -80.6659
T_0166           13         363.3912       157.9983
T_0166           14       -1139.8562      -682.2245
T_0166           15           6.2927        91.9440
T_0166           16          88.8291       -49.6696
T_0166           17          70.7374      -156.1047
T_0166           18        -223.3126       -36.6780
T_0166           19        -248.6654      -141.8002
T_0166           20         -22.9904        81.6574
T_0166           21          91.0483        51.2586
T_0166           22           9.6092       -99.6275
T_0166           23        -621.6441      -187.5504
T_0166           24        -584.7390      -581.0219
T_0166           25         825.8712       568.5730
T_0166           26        -139.3147       -80.1232
T_0166           27         353.9540      1125.0089
T_0166           28         -16.1902       -71.7093
T_0166           29         856.3748      1159.2856
T_0166           30          88.2067        98.9687
T_0166           31        -517.8457      -402.2222
T_0166           32           7.1797      -193.8859
T_0166           33         164.6929       267.6449
T_0166           34        -303.3325      -391.6689
T_0166           35        -459.6838      -327.5891
T_0166           36         231.2143       157.4351
T_0166           37         459.5931       429.3818
T_0166           38          47.3091      -244.8385
T_0166           39          14.7596       -13.3696
T_0166           40         -69.6806         2.4445
T_0166           41       -1055.4590     -1465.6051
T_0166           42         255.9251      -221.0674
T_0166           43         386.5951       280.3490
T_0166           44         195.4850        80.3218
T_0166           45         310.3099       133.3469
T_0166           46        -410.3061      -231.7775
T_0166           47         311.8342        74.2774
T_0166           48         155.7590       176.5726
T_0166           49         283.8449       129.4014
T_0166           50          32.2526        41.1804
T_0166           51        -138.2936      -222.3170
T_0166           52         261.8977       385.4201
T_0166           53        -795.9765      -533.4576
T_0166           54         393.6916        74.7929
T_0166           55        -176.4412      -102.5294
T_0166           56        -433.1775       -60.9464
T_0166           57         196.9573       134.2631
T_0166           58        -158.1072         8.9813
T_0166           59        -219.1116       131.3297
T_0166           60         467.5010       360.7360
T_0166           61         175.7590       418.5562
T_0166           62          74.9716       190.5022
T_0166           63         208.8321        42.3757
T_0166           64        -113.6334      -222.3277
T_0166           65         -73.7517      -213.3225
T_0166           66        -202.0044       105.5312
T_0166           67        -238.5643      -307.2028
T_0166           68       -1096.3353     -1170.6700
T_0166           69          82.0416        89.1133
T_0166           70         608.5304       162.2986
T_0166           71         739.1173       175.3889
T_0166           72       -1990.7199     -1618.1031
T_0166           73         527.2663       735.9385
T_0166           74        -974.1752      -850.5723
T_0166           75        -726.4812        87.9333
T_0166           76        -194.3322        82.2682
T_0166           77         118.7219        54.4095
T_0166           78         -43.5006       -35.2531
T_0166           79        -495.9461       -38.0840
T_0166           80        2017.6173      1174.1409
