Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0108            1        1123.2669      1286.4899
T_0108            2         -17.7920       519.4754
T_0108            3         483.1594       778.3281
T_0108            4       -2701.6497     -1934.1665
T_0108            5        1647.9461       918.1264
T_0108            6       -3616.9333     -2073.3141
T_0108            7         284.0584       523.8926
T_0108            8         707.5312        46.6497
T_0108            9         587.5119       125.7551
T_0108           10         -82.1359      -250.3847
T_0108           11         815.4958       826.7012
T_0108           12         478.7653       607.0789
T_0108           13         437.6133       162.3200
T_0108           14       -2256.3238      -865.7684
T_0108           15         566.9921      1905.5902
T_0108           16         249.6613       548.7744
T_0108           17        -506.0570       152.0528
T_0108           18         237.8555        -7.2295
T_0108           19        1284.0194       925.9539
T_0108           20         678.1749      1582.2871
T_0108           21        1641.6496      1054.5903
T_0108           22         503.7727       651.6708
T_0108           23         789.5162       783.9446
T_0108           24       -1130.0896      -697.1969
T_0108           25         -31.8577      -335.4660
T_0108           26         531.4255       239.5109
T_0108           27       -3367.7359     -2693.2837
T_0108           28         896.6569       643.0783
T_0108           29         319.8766       705.8501
T_0108           30         318.6140       451.6360
T_0108           31        1349.1270       971.1297
T_0108           32          43.4372       263.1914
T_0108           33        2562.5337      2093.2623
T_0108           34       -3898.3789     -3053.0145
T_0108           35         269.5841        90.2639
T_0108           36         393.7139       199.9002
T_0108           37         421.2511      1319.6436
T_0108           38         132.0149        65.1252
T_0108           39        1791.2100      8563.6957
T_0108           40         616.8112       338.2806
T_0108           41          39.3511       279.4081
T_0108           42        1059.2449       629.4267
T_0108           43        -322.2656       -23.1218
T_0108           44        -618.4730      -170.0265
T_0108           45        3765.9347      5595.1482
T_0108           46          -3.9447       306.3274
T_0108           47         572.2399      1580.1993
T_0108           48         802.4312       294.7110
T_0108           49          95.7256       348.2574
T_0108           50       -2529.3804     -1049.6539
T_0108           51         301.1969       120.5272
T_0108           52         109.4438      1883.3529
T_0108           53       -3360.4526     -3195.5238
T_0108           54        1382.2234      1111.4031
T_0108           55        -113.6277      -220.7810
T_0108           56         368.3556       -87.9701
T_0108           57        -258.2338        72.8202
T_0108           58         915.1817      -116.4747
T_0108           59        -184.2403       178.7076
T_0108           60         412.0742         8.0169
T_0108           61        -526.1097       579.4023
T_0108           62        2508.7009      2451.0997
T_0108           63       -1270.7468      -626.1844
T_0108           64        1438.3846       786.4207
T_0108           65        -313.3661       -39.6257
T_0108           66        3962.8322      2468.2199
T_0108           67          49.9222       344.8019
T_0108           68         481.1171       652.1024
T_0108           69        -730.8440      -430.5251
T_0108           70        1614.9883      1917.3126
T_0108           71        5242.8620      8314.8039
T_0108           72          49.0927       216.9027
T_0108           73        1028.7573      3029.6072
T_0108           74       -4272.5711     -2489.5501
T_0108           75        1514.5566      2194.0325
T_0108           76         368.8059       327.0071
T_0108           77       -1875.0188     -1880.2654
T_0108           78        -560.6655      -295.7366
T_0108           79         781.7374      1436.3400
T_0108           80         -85.1509       478.3110
