Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0010            1        2296.0135      1460.5178
T_0010            2        -603.1810       712.4252
T_0010            3         797.2225       -31.3562
T_0010            4        -996.5947      -717.6014
T_0010            5       -1628.7034      -799.8798
T_0010            6       -1249.1372      -700.6154
T_0010            7       -2135.5198     -2770.5944
T_0010            8        1681.0521        70.2386
T_0010            9       -1646.1187     -1418.9295
T_0010           10        -145.3570       -71.9187
T_0010           11        1235.0469       682.5488
T_0010           12        -687.5610     -1391.4002
T_0010           13         367.5583      1603.2589
T_0010           14        -155.6185     -1416.7956
T_0010           15       -1407.7816     -1071.4127
T_0010           16        -124.7270       918.0066
T_0010           17        -141.2423      -231.7896
T_0010           18        -461.0020      -363.6973
T_0010           19         123.4315      -119.8990
T_0010           20        1016.1062      2864.9002
T_0010           21       -1627.5424     -1613.2885
T_0010           22       -1012.6934       -80.1345
T_0010           23        1572.6951      1640.5345
T_0010           24       -1451.3573     -1316.6082
T_0010           25         822.3106       769.0289
T_0010           26        -235.9247     -1187.2604
T_0010           27        -635.8873       231.5050
T_0010           28        -139.9206      -267.8940
T_0010           29         220.8596       703.6122
T_0010           30         575.7506      1124.2450
T_0010           31       -1137.3796      -167.1548
T_0010           32         283.5630      -160.0585
T_0010           33         653.7479       533.5547
T_0010           34         136.8899      -565.8457
T_0010           35        -435.9457      -318.3276
T_0010           36         468.7798      1662.3811
T_0010           37         404.2953      -736.1160
T_0010           38       -1554.8731     -1942.6759
T_0010           39        -100.6288      -404.4265
T_0010           40        1264.4873       680.5696
T_0010           41         837.8059       131.4602
T_0010           42        3838.3437      3637.4864
T_0010           43        -135.2233       210.2392
T_0010           44        -724.9893      -254.2284
T_0010           45        -310.4097      -791.4327
T_0010           46         485.8408      1533.8420
T_0010           47          -5.1572      2679.7192
T_0010           48          19.9956        79.0603
T_0010           49         340.7072       716.4219
T_0010           50        -312.9398      -424.3976
T_0010           51        1011.3575       931.5053
T_0010           52         376.6265      -138.5306
T_0010           53         358.6308       -66.5221
T_0010           54         537.0454       207.7811
T_0010           55         163.4113     -1112.3773
T_0010           56         632.2036      1780.7034
T_0010           57         -55.4786       -61.6952
T_0010           58         282.1743       507.4291
T_0010           59         -32.9521       232.0998
T_0010           60         436.7105       744.7700
T_0010           61         281.0790       537.4299
T_0010           62          26.4027       438.0871
T_0010           63         -99.7374         3.4280
T_0010           64         919.9080        87.1574
T_0010           65        -377.7638     -1322.1307
T_0010           66        -431.0541     -1960.9907
T_0010           67        1251.9604      2466.1658
T_0010           68        -888.6826      -438.8539
T_0010           69          24.4951        35.8897
T_0010           70         705.4084       741.9173
T_0010           71         274.7050       229.5167
T_0010           72        -508.8658       495.5398
T_0010           73        -379.5197      -202.3571
T_0010           74        -256.6844      2827.7829
T_0010           75        1197.5632       224.9340
T_0010           76       -2496.4279     -2136.0164
T_0010           77         189.7219       -50.5967
T_0010           78        1788.7156       712.7173
T_0010           79         922.8934       735.9671
T_0010           80         523.2056      -126.5386
