Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0120            1        1260.6023       289.0633
T_0120            2       -1234.8543      -740.2968
T_0120            3         185.4756        11.6896
T_0120            4         114.0668       -92.6115
T_0120            5        -262.2480       -44.3257
T_0120            6       -1415.2169      -783.8530
T_0120            7          93.4528      -800.7167
T_0120            8        -337.0830        48.5331
T_0120            9        -176.6500       315.1356
T_0120           10        2445.5210      1972.9442
T_0120           11        1157.6617       169.0158
T_0120           12         833.3379      -136.6601
T_0120           13        -550.9036     -1567.5655
T_0120           14         287.9020       470.0605
T_0120           15         363.2330      -181.5494
T_0120           16        -841.5282      -529.6593
T_0120           17          37.7900      -686.2163
T_0120           18        -120.4775      -418.0981
T_0120           19         298.2391        97.9651
T_0120           20          -9.8860       198.0010
T_0120           21          86.0226       430.2615
T_0120           22         476.6738       193.3793
T_0120           23        -680.9383      -486.4462
T_0120           24        -446.3899      -303.7674
T_0120           25         293.8161       372.6785
T_0120           26        -596.8916       -55.7089
T_0120           27        1452.9449       283.3705
T_0120           28        -356.2507       244.7767
T_0120           29         641.6552       165.4664
T_0120           30        -389.9817      -321.2364
T_0120           31        1015.9123       580.4530
T_0120           32         179.4823      -900.4703
T_0120           33        -494.8139      -685.3377
T_0120           34        1127.7461       -11.1584
T_0120           35         -86.2747       382.5837
T_0120           36         556.7340       688.9983
T_0120           37         705.9611       318.2888
T_0120           38         229.2176      -237.8972
T_0120           39        1450.5994      1265.9151
T_0120           40        -849.6719     -1080.5735
T_0120           41         871.1913       404.4621
T_0120           42        1317.3612       818.3265
T_0120           43         572.7318      -499.6155
T_0120           44         863.2797       -28.1607
T_0120           45         680.6428       415.9510
T_0120           46         727.2782       -25.7899
T_0120           47         593.1214       651.0121
T_0120           48         526.1862       314.4564
T_0120           49         643.0266       382.7845
T_0120           50         496.9660       -73.8680
T_0120           51        -304.0924      -368.2009
T_0120           52        -601.8337       325.8825
T_0120           53        1097.7532       217.3498
T_0120           54        1067.0912      -129.7965
T_0120           55         542.3349      -528.7678
T_0120           56        1304.3093       354.2662
T_0120           57        -155.3214        63.1807
T_0120           58        -114.6715        71.4874
T_0120           59         808.1134       487.7194
T_0120           60         388.9597       -92.5208
T_0120           61         400.4023      -347.2979
T_0120           62         579.6791       347.6998
T_0120           63        -237.1108      -415.8138
T_0120           64        -668.6651      -365.7930
T_0120           65         764.0841       377.1528
T_0120           66         618.7841      -100.0430
T_0120           67        -198.5405      -670.5100
T_0120           68        1023.9707       656.5176
T_0120           69        -112.7198      -216.4858
T_0120           70         529.0710        77.4713
T_0120           71        -492.8144      -915.6494
T_0120           72       -1337.8009       -43.8232
T_0120           73         579.5183       -68.9587
T_0120           74       -2068.8584     -1482.4120
T_0120           75         826.1323       491.0686
T_0120           76         617.7352       307.6746
T_0120           77        -258.2373      -647.4725
T_0120           78        -386.3438      -945.8500
T_0120           79         177.1214      -600.8802
T_0120           80         842.6846      -678.1499
