Filename       Segment   T0T7000Corr_r-ASNN T0T7000Corr_l-ASNN
T_0058            1        4629.9771      4566.8461
T_0058            2       -3338.1081     -2535.2350
T_0058            3        -590.3625     -1259.3681
T_0058            4        -790.7127      -676.1131
T_0058            5        -312.9689      -116.7284
T_0058            6       -1156.5731     -1213.1013
T_0058            7         144.0421       -87.9762
T_0058            8         -90.0599       204.8155
T_0058            9       -1615.9366     -1124.2540
T_0058           10       -2104.2286     -1989.9064
T_0058           11       -1455.1344     -1211.6179
T_0058           12        1078.6112       618.3534
T_0058           13       -2179.6296     -1422.1421
T_0058           14         -52.2583      -542.9305
T_0058           15          52.4352       163.7343
T_0058           16        -170.1251      -588.7668
T_0058           17         268.4594       773.2253
T_0058           18         180.0741       285.3839
T_0058           19        -453.5943     -1152.3635
T_0058           20        2367.2989      2117.5977
T_0058           21        1422.9025      1279.3325
T_0058           22         461.6716       694.9448
T_0058           23        -668.7197      -669.7246
T_0058           24        -633.4186      -240.9505
T_0058           25         153.2762      1364.6070
T_0058           26         997.0386       835.8937
T_0058           27        -849.3418      -828.5307
T_0058           28         783.9317       388.3247
T_0058           29         378.9429      -337.2082
T_0058           30        3198.4146      3166.1243
T_0058           31        2684.1038      1836.9401
T_0058           32        1259.2288      1201.4787
T_0058           33        2379.4222      2045.3925
T_0058           34        -814.4932       -63.5435
T_0058           35       -6868.4624     -6073.8297
T_0058           36       -1231.2559       370.9020
T_0058           37        4835.8391      4727.7839
T_0058           38       -7198.0409     -7984.5153
T_0058           39        -789.1488      -718.5006
T_0058           40        -910.4419      -552.3648
T_0058           41         355.7538      1232.1334
T_0058           42        -575.3137        40.2856
T_0058           43        1786.9428       988.7075
T_0058           44       -1150.5844     -1039.1894
T_0058           45         506.0892       524.0489
T_0058           46       -1407.3932      -648.3359
T_0058           47       12042.8153     10501.5954
T_0058           48        -108.4905     -1193.9700
T_0058           49        5457.0071      5494.8691
T_0058           50       -1592.6475     -1689.3053
T_0058           51        8454.1411      7615.8937
T_0058           52        1142.0294      1390.9379
T_0058           53         111.8025       -92.5289
T_0058           54         530.9212       456.6091
T_0058           55         647.9786       -53.5939
T_0058           56         -18.6023       369.1020
T_0058           57       -1321.6249      -801.2685
T_0058           58        -498.6371       175.4130
T_0058           59        -518.1356      -131.7330
T_0058           60        -222.5148       -68.5887
T_0058           61          32.8379       -46.2101
T_0058           62        6141.5024      7695.9956
T_0058           63         763.4142       437.5129
T_0058           64       -2272.3493     -1800.7111
T_0058           65         559.1068       929.0694
T_0058           66        1783.0852       943.2975
T_0058           67       -1811.7320      -954.5179
T_0058           68         616.4765        80.3795
T_0058           69        -966.1982       177.1872
T_0058           70        2103.7115       923.8932
T_0058           71        -941.6762       479.6133
T_0058           72       -5054.4673     -3086.6429
T_0058           73        1604.7714       343.7832
T_0058           74         498.3362       594.7275
T_0058           75        -297.0498      -351.3962
T_0058           76        -865.6229      -652.7953
T_0058           77          23.5340      -594.5935
T_0058           78        -867.2453      -414.3115
T_0058           79       -1113.7310      -800.5804
T_0058           80        1269.1486      2183.2707
